Season,Team,G,Date,Home,Opp,W/L,Tm_Pts,Opp_Pts,Tm_FG,Tm_FGA,Tm_FG%,Tm_3P,Tm_3PA,Tm_3P%,Tm_FT,Tm_FTA,Tm_FT%,Tm_ORB,Tm_TRB,Tm_AST,Tm_STL,Tm_BLK,Tm_TOV,Tm_PF,Opp_FG,Opp_FGA,Opp_FG%,Opp_3P,Opp_3PA,Opp_3P%,Opp_FT,Opp_FTA,Opp_FT%,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF
2023,LAL,64,2023-03-03,1,MIN,L,102,110,36,87,.414,10,31,.323,20,24,.833,11,41,23,8,2,15,19,42,89,.472,14,34,.412,12,16,.750,10,46,29,10,6,14,21
2023,LAL,65,2023-03-05,1,GSW,W,113,105,42,95,.442,11,33,.333,18,22,.818,10,46,29,3,3,9,17,36,91,.396,18,52,.346,15,18,.833,7,42,27,2,6,13,21
2023,LAL,66,2023-03-07,1,MEM,W,112,103,41,90,.456,7,28,.250,23,29,.793,7,57,27,4,2,15,18,36,93,.387,9,37,.243,22,29,.759,6,45,18,6,6,7,25
2023,LAL,67,2023-03-10,1,TOR,W,122,112,45,80,.563,13,30,.433,19,19,1.000,5,35,28,8,8,21,10,46,92,.500,10,28,.357,10,13,.769,10,37,29,14,3,13,16
2023,LAL,68,2023-03-12,1,NYK,L,108,112,43,89,.483,12,36,.333,10,17,.588,10,37,24,6,2,11,17,42,88,.477,11,37,.297,17,21,.810,12,46,18,8,3,11,18
2023,LAL,69,2023-03-14,0,NOP,W,123,108,40,82,.488,18,39,.462,25,28,.893,15,52,24,8,2,18,16,42,98,.429,11,43,.256,13,20,.650,15,41,23,9,3,12,24
2023,LAL,70,2023-03-15,0,HOU,L,110,114,34,90,.378,11,44,.250,31,37,.838,11,36,21,7,3,10,17,47,89,.528,8,29,.276,12,19,.632,16,51,22,5,3,18,29
2023,LAL,71,2023-03-17,1,DAL,L,110,111,43,84,.512,5,20,.250,19,31,.613,13,42,23,8,3,12,18,40,79,.506,16,34,.471,15,19,.789,7,35,27,8,4,15,26
2023,LAL,72,2023-03-19,1,ORL,W,111,105,36,78,.462,13,32,.406,26,32,.813,9,52,25,2,9,15,19,41,102,.402,10,38,.263,13,17,.765,13,44,24,8,3,8,28
2023,LAL,73,2023-03-22,1,PHO,W,122,111,39,70,.557,8,17,.471,36,46,.783,5,36,27,7,2,15,20,42,90,.467,12,31,.387,15,20,.750,12,39,23,7,6,17,31
2023,LAL,74,2023-03-24,1,OKC,W,116,111,42,91,.462,12,34,.353,20,28,.714,16,53,20,9,4,11,14,40,92,.435,14,36,.389,17,19,.895,12,45,21,6,5,10,19
2023,LAL,75,2023-03-26,1,CHI,L,108,118,38,75,.507,13,36,.361,19,28,.679,8,38,24,5,4,18,18,47,87,.540,14,31,.452,10,13,.769,8,42,32,8,2,9,23
2023,LAL,76,2023-03-29,0,CHI,W,121,110,45,86,.523,7,20,.350,24,30,.800,13,45,22,10,3,16,14,45,88,.511,9,33,.273,11,13,.846,6,32,31,10,4,14,22
2023,LAL,77,2023-03-31,0,MIN,W,123,111,45,90,.500,9,22,.409,24,30,.800,15,53,28,10,5,16,17,41,95,.432,13,39,.333,16,19,.842,12,39,25,10,4,16,22
2023,LAL,78,2023-04-02,0,HOU,W,134,109,52,93,.559,9,30,.300,21,28,.750,11,51,36,4,8,6,9,44,102,.431,13,34,.382,8,10,.800,16,44,23,4,4,10,18
2023,LAL,79,2023-04-04,0,UTA,W,135,133,48,96,.500,12,34,.353,27,35,.771,11,44,27,6,7,12,21,47,90,.522,15,33,.455,24,31,.774,6,41,29,4,3,14,28
2023,LAL,80,2023-04-05,0,LAC,L,118,125,45,89,.506,12,29,.414,16,24,.667,10,44,27,4,3,14,17,43,82,.524,16,36,.444,23,27,.852,5,38,23,9,4,13,18
2023,LAL,81,2023-04-07,1,PHO,W,121,107,45,92,.489,18,36,.500,13,17,.765,10,54,25,6,6,16,12,43,104,.413,9,36,.250,12,14,.857,13,47,23,7,10,9,12
2023,LAL,82,2023-04-09,1,UTA,W,128,117,47,97,.485,18,45,.400,16,21,.762,10,49,28,4,7,11,9,51,101,.505,10,35,.286,5,6,.833,7,45,31,4,4,11,16
2023,MEM,1,2022-10-19,1,NYK,W,115,112,42,108,.389,17,50,.340,14,23,.609,20,64,27,6,7,14,17,44,109,.404,9,37,.243,15,18,.833,18,54,28,7,5,12,26
2023,MEM,2,2022-10-21,0,HOU,W,129,122,45,98,.459,19,42,.452,20,29,.690,17,50,26,8,10,12,21,44,93,.473,16,35,.457,18,30,.600,13,45,18,4,6,14,22
2023,MEM,3,2022-10-22,0,DAL,L,96,137,34,79,.430,9,33,.273,19,24,.792,6,29,20,4,8,18,29,45,90,.500,17,39,.436,30,36,.833,15,52,23,7,7,15,24
2023,MEM,4,2022-10-24,1,BRK,W,134,124,47,94,.500,16,34,.471,24,31,.774,12,38,21,7,3,9,22,47,87,.540,9,29,.310,21,26,.808,9,35,27,4,7,11,30
2023,MEM,5,2022-10-27,0,SAC,W,125,110,49,92,.533,14,33,.424,13,18,.722,11,43,27,5,3,14,18,40,83,.482,12,38,.316,18,22,.818,9,40,28,5,2,13,20
2023,MEM,6,2022-10-29,0,UTA,L,123,124,50,88,.568,12,27,.444,11,15,.733,10,40,24,11,5,20,26,45,87,.517,19,44,.432,15,20,.750,10,34,30,8,6,20,17
2023,MEM,7,2022-10-31,0,UTA,L,105,121,38,92,.413,6,26,.231,23,42,.548,18,52,14,8,4,16,17,42,89,.472,19,47,.404,18,22,.818,11,48,26,10,6,16,30
2023,MEM,8,2022-11-02,0,POR,W,111,106,38,83,.458,13,28,.464,22,27,.815,10,46,28,7,5,15,19,36,89,.404,13,33,.394,21,26,.808,16,46,27,5,3,20,17
2023,MEM,9,2022-11-04,1,CHO,W,130,99,50,98,.510,16,36,.444,14,18,.778,18,60,34,6,10,19,20,33,86,.384,8,27,.296,25,31,.806,12,41,22,11,7,18,17
2023,MEM,10,2022-11-06,1,WAS,W,103,97,39,91,.429,9,29,.310,16,20,.800,12,50,20,8,2,11,17,41,96,.427,8,41,.195,7,10,.700,15,49,25,5,5,10,21
2023,MEM,11,2022-11-07,1,BOS,L,106,109,41,91,.451,15,44,.341,9,14,.643,8,45,27,4,4,11,23,38,82,.463,12,37,.324,21,28,.750,7,45,26,5,6,15,19
2023,MEM,12,2022-11-09,0,SAS,W,124,122,50,98,.510,14,32,.438,10,13,.769,18,53,24,4,2,20,22,47,98,.480,12,37,.324,16,23,.696,13,39,30,8,2,12,17
2023,MEM,13,2022-11-11,1,MIN,W,114,103,44,88,.500,7,33,.212,19,27,.704,15,46,25,8,3,14,19,37,79,.468,10,30,.333,19,22,.864,7,33,29,10,4,15,25
2023,MEM,14,2022-11-13,0,WAS,L,92,102,38,96,.396,9,28,.321,7,10,.700,14,51,21,7,6,17,24,36,86,.419,19,40,.475,11,21,.524,9,47,26,9,6,15,15
2023,MEM,15,2022-11-15,0,NOP,L,102,113,38,92,.413,9,35,.257,17,25,.680,14,51,16,6,8,11,17,43,91,.473,18,38,.474,9,12,.750,7,43,31,2,8,10,20
2023,MEM,16,2022-11-18,1,OKC,W,121,110,39,93,.419,14,39,.359,29,40,.725,17,57,26,4,7,11,13,45,96,.469,11,34,.324,9,11,.818,8,43,34,5,9,11,28
2023,MEM,17,2022-11-20,0,BRK,L,115,127,43,99,.434,12,37,.324,17,31,.548,13,44,28,13,0,10,12,50,83,.602,16,34,.471,11,15,.733,5,45,33,5,5,19,25
2023,MEM,18,2022-11-22,1,SAC,L,109,113,41,91,.451,8,30,.267,19,30,.633,13,49,26,12,10,18,23,39,90,.433,15,45,.333,20,27,.741,9,45,27,11,2,20,25
2023,MEM,19,2022-11-25,1,NOP,W,132,111,47,91,.516,18,38,.474,20,27,.741,13,46,26,4,4,14,20,37,86,.430,10,31,.323,27,31,.871,11,41,26,9,4,13,22
2023,MEM,20,2022-11-27,0,NYK,W,127,123,46,95,.484,12,32,.375,23,31,.742,16,50,32,4,2,11,23,44,87,.506,10,30,.333,25,30,.833,12,42,30,3,7,8,27
2023,MEM,21,2022-11-30,0,MIN,L,101,109,37,87,.425,9,26,.346,18,30,.600,20,59,17,7,4,27,20,41,89,.461,12,39,.308,15,19,.789,5,29,26,13,11,13,25
2023,MEM,22,2022-12-02,1,PHI,W,117,109,42,97,.433,11,30,.367,22,28,.786,19,57,22,8,11,12,18,40,91,.440,14,33,.424,15,17,.882,10,42,23,7,5,13,21
2023,MEM,23,2022-12-04,0,DET,W,122,112,43,92,.467,15,35,.429,21,29,.724,12,46,28,9,5,14,21,37,84,.440,13,35,.371,25,30,.833,8,39,26,7,7,15,24
2023,MEM,24,2022-12-05,1,MIA,W,101,93,42,90,.467,8,32,.250,9,9,1.000,4,41,23,10,5,12,14,31,79,.392,14,40,.350,17,22,.773,9,45,23,7,3,17,11
2023,MEM,25,2022-12-07,1,OKC,W,123,102,48,94,.511,14,38,.368,13,16,.813,10,50,32,13,9,17,19,34,92,.370,14,38,.368,20,23,.870,14,48,25,9,3,19,16
2023,MEM,26,2022-12-09,1,DET,W,114,103,44,91,.484,9,32,.281,17,32,.531,12,48,30,11,8,14,19,36,90,.400,11,35,.314,20,27,.741,13,47,23,6,7,19,29
2023,MEM,27,2022-12-12,1,ATL,W,128,103,50,83,.602,13,32,.406,15,18,.833,5,49,36,8,12,23,17,37,104,.356,12,37,.324,17,22,.773,20,39,20,13,1,16,17
2023,MEM,28,2022-12-15,1,MIL,W,142,101,56,102,.549,12,32,.375,18,23,.783,14,56,30,5,7,8,19,35,94,.372,13,50,.260,18,27,.667,11,39,22,5,1,9,18
2023,MEM,29,2022-12-17,0,OKC,L,109,115,34,90,.378,12,45,.267,29,37,.784,10,53,15,5,5,10,20,38,92,.413,19,45,.422,20,31,.645,9,53,29,7,0,10,25
2023,MEM,30,2022-12-20,0,DEN,L,91,105,36,81,.444,5,26,.192,14,21,.667,7,42,25,11,7,16,21,40,89,.449,10,27,.370,15,25,.600,13,48,28,9,5,17,19
2023,MEM,31,2022-12-23,0,PHO,W,125,100,45,91,.495,7,23,.304,28,38,.737,19,53,30,11,5,12,22,38,87,.437,9,35,.257,15,26,.577,11,35,23,6,5,15,26
2023,MEM,32,2022-12-25,0,GSW,L,109,123,39,94,.415,9,39,.231,22,30,.733,9,44,19,5,6,13,23,43,91,.473,18,44,.409,19,26,.731,9,51,31,6,5,12,18
2023,MEM,33,2022-12-27,1,PHO,L,108,125,36,91,.396,8,30,.267,28,34,.824,15,40,18,9,6,15,23,43,87,.494,17,31,.548,22,25,.880,15,47,26,7,9,22,23
2023,MEM,34,2022-12-29,0,TOR,W,119,106,48,95,.505,13,29,.448,10,14,.714,17,53,37,4,4,16,20,39,96,.406,10,28,.357,18,24,.750,17,47,21,11,7,8,20
2023,MEM,35,2022-12-31,1,NOP,W,116,101,47,92,.511,5,29,.172,17,22,.773,13,52,26,14,11,19,27,32,91,.352,8,30,.267,29,36,.806,15,46,16,6,4,20,21
2023,MEM,36,2023-01-01,1,SAC,W,118,108,46,100,.460,10,32,.313,16,24,.667,21,57,25,11,8,12,18,39,96,.406,15,43,.349,15,15,1.000,14,47,24,7,4,16,18
2023,MEM,37,2023-01-04,0,CHO,W,131,107,47,94,.500,9,30,.300,28,37,.757,11,59,28,10,8,14,16,38,94,.404,11,38,.289,20,24,.833,10,44,25,11,8,12,23
2023,MEM,38,2023-01-05,0,ORL,W,123,115,48,92,.522,12,36,.333,15,23,.652,9,49,24,5,3,13,22,39,84,.464,11,36,.306,26,30,.867,7,39,23,6,3,11,22
2023,MEM,39,2023-01-08,1,UTA,W,123,118,46,102,.451,15,38,.395,16,22,.727,13,39,28,16,7,10,19,45,88,.511,10,32,.313,18,22,.818,8,46,29,7,9,21,18
2023,MEM,40,2023-01-09,1,SAS,W,121,113,45,91,.495,11,26,.423,20,35,.571,11,50,26,9,7,14,15,44,97,.454,11,32,.344,14,16,.875,12,42,28,8,1,14,24
2023,MEM,41,2023-01-11,1,SAS,W,135,129,52,101,.515,14,22,.636,17,25,.680,17,57,19,6,8,14,17,50,107,.467,11,34,.324,18,23,.783,17,48,33,7,11,12,18
2023,MEM,42,2023-01-14,0,IND,W,130,112,48,87,.552,12,32,.375,22,28,.786,7,45,32,11,8,16,21,38,103,.369,11,47,.234,25,28,.893,16,49,26,5,8,20,20
2023,MEM,43,2023-01-16,1,PHO,W,136,106,52,98,.531,16,37,.432,16,20,.800,13,51,29,8,6,11,19,39,89,.438,10,33,.303,18,19,.947,9,37,33,4,4,15,22
2023,MEM,44,2023-01-18,1,CLE,W,115,114,44,97,.454,11,34,.324,16,22,.727,15,42,22,10,7,8,19,42,82,.512,16,35,.457,14,21,.667,11,47,29,4,7,19,17
2023,MEM,45,2023-01-20,0,LAL,L,121,122,43,102,.422,9,29,.310,26,40,.650,24,63,24,6,7,14,31,38,93,.409,13,41,.317,33,41,.805,10,47,24,7,7,10,26
2023,MEM,46,2023-01-22,0,PHO,L,110,112,40,92,.435,11,32,.344,19,27,.704,15,52,28,8,4,20,22,39,88,.443,13,35,.371,21,25,.840,6,40,25,10,5,17,26
2023,MEM,47,2023-01-23,0,SAC,L,100,133,40,98,.408,12,36,.333,8,10,.800,10,31,28,14,3,15,21,49,88,.557,22,40,.550,13,14,.929,10,53,37,10,5,25,11
2023,MEM,48,2023-01-25,0,GSW,L,120,122,42,88,.477,10,31,.323,26,37,.703,11,36,26,10,3,14,26,43,85,.506,14,32,.438,22,28,.786,14,44,33,7,5,22,27
2023,MEM,49,2023-01-27,0,MIN,L,100,111,38,93,.409,8,33,.242,16,19,.842,15,47,22,14,2,21,12,44,86,.512,13,35,.371,10,15,.667,9,45,31,12,6,20,19
2023,MEM,50,2023-01-29,1,IND,W,112,100,43,89,.483,9,37,.243,17,22,.773,15,41,29,10,8,9,21,36,79,.456,9,32,.281,19,21,.905,11,38,21,4,6,18,22
2023,MEM,51,2023-02-01,1,POR,L,112,122,41,87,.471,9,37,.243,21,28,.750,12,44,28,8,7,13,22,41,87,.471,14,36,.389,26,27,.963,9,41,24,3,5,13,22
2023,MEM,52,2023-02-02,0,CLE,L,113,128,41,87,.471,10,23,.435,21,22,.955,11,44,22,8,5,18,23,49,91,.538,14,29,.483,16,22,.727,9,41,33,12,7,16,17
2023,MEM,53,2023-02-05,1,TOR,L,103,106,38,78,.487,10,27,.370,17,23,.739,8,44,25,10,9,20,16,44,101,.436,11,36,.306,7,12,.583,11,42,24,11,3,11,16
2023,MEM,54,2023-02-07,1,CHI,W,104,89,39,81,.481,11,33,.333,15,21,.714,5,39,22,10,7,14,21,32,87,.368,7,35,.200,18,27,.667,11,49,24,9,3,20,16
2023,MEM,55,2023-02-10,1,MIN,W,128,107,49,84,.583,10,25,.400,20,27,.741,9,44,27,12,6,19,19,41,88,.466,15,37,.405,10,12,.833,7,35,25,7,4,18,20
2023,MEM,56,2023-02-12,0,BOS,L,109,119,42,84,.500,12,34,.353,13,21,.619,3,34,24,4,5,8,22,39,88,.443,21,51,.412,20,26,.769,15,55,28,5,3,11,14
2023,MEM,57,2023-02-15,1,UTA,W,117,111,43,107,.402,14,40,.350,17,25,.680,17,46,24,13,9,4,21,42,91,.462,12,36,.333,15,19,.789,15,61,24,2,8,24,20
2023,MEM,58,2023-02-23,0,PHI,L,105,110,34,87,.391,7,32,.219,30,36,.833,13,49,22,5,7,11,27,34,84,.405,13,36,.361,29,36,.806,7,43,25,3,10,12,26
2023,MEM,59,2023-02-25,1,DEN,W,112,94,45,95,.474,15,44,.341,7,8,.875,11,50,25,10,3,12,13,36,89,.404,11,37,.297,11,14,.786,11,48,22,4,4,15,13
2023,MEM,60,2023-02-28,1,LAL,W,121,109,51,112,.455,6,31,.194,13,17,.765,14,47,25,13,6,7,17,38,86,.442,13,34,.382,20,23,.870,14,56,22,5,10,26,19
2023,MEM,61,2023-03-01,0,HOU,W,113,99,40,83,.482,17,41,.415,16,19,.842,8,44,27,6,9,8,21,36,90,.400,11,34,.324,16,25,.640,17,49,17,4,5,13,18
2023,MEM,62,2023-03-03,0,DEN,L,97,113,31,84,.369,11,32,.344,24,31,.774,10,40,24,6,6,11,24,40,87,.460,8,31,.258,25,31,.806,13,53,28,6,5,10,21
2023,MEM,63,2023-03-05,0,LAC,L,129,135,50,92,.543,18,34,.529,11,15,.733,2,26,32,13,3,8,23,45,85,.529,12,29,.414,33,35,.943,13,53,25,6,2,17,17
2023,MEM,64,2023-03-07,0,LAL,L,103,112,36,93,.387,9,37,.243,22,29,.759,6,45,18,6,6,7,25,41,90,.456,7,28,.250,23,29,.793,7,57,27,4,2,15,18
2023,MEM,65,2023-03-09,1,GSW,W,131,110,50,93,.538,18,40,.450,13,18,.722,9,42,36,6,3,14,18,36,82,.439,15,45,.333,23,24,.958,8,32,25,9,3,17,17
2023,MEM,66,2023-03-11,1,DAL,W,112,108,41,86,.477,10,38,.263,20,24,.833,11,45,25,7,5,11,16,39,85,.459,15,43,.349,15,23,.652,10,43,25,4,3,11,17
2023,MEM,67,2023-03-13,0,DAL,W,104,88,38,83,.458,12,37,.324,16,19,.842,7,47,23,9,3,16,17,35,90,.389,12,46,.261,6,8,.750,8,41,23,3,3,13,16
2023,MEM,68,2023-03-15,0,MIA,L,119,138,46,91,.505,18,46,.391,9,14,.643,12,39,29,6,1,16,20,49,82,.598,13,29,.448,27,33,.818,8,41,33,8,5,13,16
2023,MEM,69,2023-03-17,0,SAS,W,126,120,49,101,.485,14,38,.368,14,21,.667,15,52,27,13,9,17,24,39,98,.398,20,52,.385,22,29,.759,16,54,31,11,4,20,19
2023,MEM,70,2023-03-18,1,GSW,W,133,119,52,95,.547,18,38,.474,11,17,.647,11,39,35,5,5,7,24,39,91,.429,13,35,.371,28,34,.824,15,42,27,3,8,13,21
2023,MEM,71,2023-03-20,1,DAL,W,112,108,41,89,.461,10,35,.286,20,26,.769,17,50,21,5,3,11,18,39,84,.464,11,36,.306,19,20,.950,8,37,22,5,4,12,19
2023,MEM,72,2023-03-22,1,HOU,W,130,125,45,87,.517,12,36,.333,28,33,.848,12,36,27,8,4,11,21,48,93,.516,12,33,.364,17,23,.739,20,48,27,6,3,16,25
2023,MEM,73,2023-03-24,1,HOU,W,151,114,57,93,.613,25,42,.595,12,14,.857,5,35,36,12,7,11,19,47,87,.540,7,23,.304,13,21,.619,10,38,25,7,3,16,14
2023,MEM,74,2023-03-26,0,ATL,W,123,119,48,89,.539,13,33,.394,14,19,.737,6,39,28,8,7,11,22,45,98,.459,7,31,.226,22,26,.846,14,48,27,4,5,10,15
2023,MEM,75,2023-03-28,1,ORL,W,113,108,42,88,.477,12,34,.353,17,23,.739,7,49,26,11,6,17,17,41,100,.410,14,49,.286,12,15,.800,8,47,24,9,8,16,15
2023,MEM,76,2023-03-29,1,LAC,L,132,141,49,95,.516,11,32,.344,23,28,.821,14,45,26,8,4,13,20,48,78,.615,22,37,.595,23,31,.742,3,32,28,8,4,16,21
2023,MEM,77,2023-03-31,1,LAC,W,108,94,43,96,.448,9,33,.273,13,17,.765,12,51,25,11,7,15,16,34,90,.378,11,35,.314,15,18,.833,12,50,26,5,8,18,14
2023,MEM,78,2023-04-02,0,CHI,L,107,128,39,84,.464,19,43,.442,10,12,.833,8,47,29,1,3,18,22,50,94,.532,9,31,.290,19,22,.864,4,36,29,9,6,3,13
2023,MEM,79,2023-04-04,1,POR,W,119,109,42,87,.483,18,48,.375,17,22,.773,8,49,30,5,5,12,10,42,97,.433,14,42,.333,11,17,.647,13,49,23,7,7,10,18
2023,MEM,80,2023-04-05,0,NOP,L,131,138,50,104,.481,12,36,.333,19,25,.760,15,49,33,10,6,14,25,44,88,.500,21,39,.538,29,39,.744,8,44,35,9,8,16,22
2023,MEM,81,2023-04-07,0,MIL,W,137,114,53,93,.570,20,42,.476,11,15,.733,11,44,39,9,6,12,20,42,92,.457,21,49,.429,9,11,.818,11,38,30,5,3,19,15
2023,MEM,82,2023-04-09,0,OKC,L,100,115,40,92,.435,7,37,.189,13,18,.722,11,43,25,8,4,12,16,45,90,.500,12,36,.333,13,16,.813,8,49,30,5,2,16,17
2023,MIA,1,2022-10-19,1,CHI,L,108,116,37,80,.463,12,28,.429,22,28,.786,8,46,21,6,2,19,24,41,93,.441,13,36,.361,21,28,.750,12,46,23,12,6,15,26
2023,MIA,2,2022-10-21,1,BOS,L,104,111,42,92,.457,8,26,.308,12,15,.800,11,36,23,8,3,10,18,41,79,.519,14,33,.424,15,15,1.000,12,43,17,4,11,20,23
2023,MIA,3,2022-10-22,1,TOR,W,112,109,38,76,.500,11,30,.367,25,27,.926,6,44,28,2,2,16,26,37,87,.425,14,39,.359,21,28,.750,8,37,24,9,5,6,25
2023,MIA,4,2022-10-24,1,TOR,L,90,98,29,83,.349,8,34,.235,24,27,.889,8,46,19,5,3,12,15,34,86,.395,14,32,.438,16,20,.800,10,52,22,6,6,12,22
2023,MIA,5,2022-10-26,0,POR,W,119,98,44,87,.506,15,38,.395,16,19,.842,15,46,34,13,2,18,22,34,78,.436,12,37,.324,18,26,.692,11,38,20,9,4,19,17
2023,MIA,6,2022-10-27,0,GSW,L,110,123,39,88,.443,14,43,.326,18,22,.818,8,31,25,16,5,12,15,46,92,.500,18,46,.391,13,15,.867,16,50,30,4,2,21,13
2023,MIA,7,2022-10-29,0,SAC,L,113,119,38,89,.427,11,28,.393,26,31,.839,9,34,18,7,3,9,25,42,76,.553,14,31,.452,21,29,.724,6,43,27,1,6,21,29
2023,MIA,8,2022-11-01,1,GSW,W,116,109,40,88,.455,16,42,.381,20,20,1.000,9,39,32,7,3,15,16,39,84,.464,18,49,.367,13,17,.765,10,41,31,8,5,20,22
2023,MIA,9,2022-11-02,1,SAC,W,110,107,44,89,.494,11,34,.324,11,13,.846,9,46,27,5,5,11,20,41,86,.477,13,36,.361,12,14,.857,4,39,29,4,3,12,18
2023,MIA,10,2022-11-04,0,IND,L,99,101,31,81,.383,11,39,.282,26,26,1.000,8,42,17,10,2,19,22,37,80,.463,12,39,.308,15,23,.652,5,42,28,7,5,19,19
2023,MIA,11,2022-11-07,1,POR,L,107,110,40,84,.476,14,39,.359,13,15,.867,5,32,28,11,2,12,18,38,72,.528,16,37,.432,18,21,.857,4,37,27,7,2,19,16
2023,MIA,12,2022-11-10,1,CHO,W,117,112,39,90,.433,10,36,.278,29,36,.806,8,38,21,9,1,11,25,43,88,.489,14,39,.359,12,20,.600,8,50,23,4,2,21,30
2023,MIA,13,2022-11-12,1,CHO,W,132,115,49,93,.527,16,41,.390,18,21,.857,9,46,32,7,5,12,19,46,90,.511,9,31,.290,14,16,.875,4,37,25,4,3,12,21
2023,MIA,14,2022-11-14,1,PHO,W,113,112,38,83,.458,15,33,.455,22,25,.880,17,42,23,6,4,15,10,48,99,.485,14,36,.389,2,4,.500,20,45,22,9,4,14,22
2023,MIA,15,2022-11-16,0,TOR,L,104,112,36,66,.545,13,35,.371,19,22,.864,4,23,19,5,4,23,20,44,86,.512,7,26,.269,17,22,.773,16,42,23,5,3,14,23
2023,MIA,16,2022-11-18,0,WAS,L,106,107,35,98,.357,11,43,.256,25,32,.781,10,53,23,6,4,10,15,41,96,.427,15,46,.326,10,14,.714,8,54,33,6,4,16,25
2023,MIA,17,2022-11-20,0,CLE,L,87,113,31,80,.388,6,31,.194,19,22,.864,11,30,17,6,3,16,16,44,83,.530,13,37,.351,12,16,.750,13,49,31,7,1,20,23
2023,MIA,18,2022-11-21,0,MIN,L,101,105,35,90,.389,11,38,.289,20,30,.667,12,46,26,9,5,15,20,37,85,.435,14,47,.298,17,20,.850,6,40,30,9,6,18,25
2023,MIA,19,2022-11-23,1,WAS,W,113,105,39,93,.419,16,41,.390,19,22,.864,14,53,20,7,5,13,18,42,89,.472,10,38,.263,11,19,.579,7,43,27,7,5,14,20
2023,MIA,20,2022-11-25,1,WAS,W,110,107,42,89,.472,7,26,.269,19,23,.826,10,47,24,5,5,13,19,40,93,.430,11,39,.282,16,20,.800,13,45,27,7,9,12,18
2023,MIA,21,2022-11-27,0,ATL,W,106,98,40,82,.488,9,33,.273,17,19,.895,6,46,28,8,5,14,16,35,88,.398,10,36,.278,18,19,.947,8,42,24,6,3,12,12
2023,MIA,22,2022-11-30,0,BOS,L,121,134,47,90,.522,18,40,.450,9,9,1.000,9,32,25,8,3,15,21,46,83,.554,22,45,.489,20,23,.870,11,41,32,7,0,18,18
2023,MIA,23,2022-12-02,0,BOS,W,120,116,48,101,.475,11,35,.314,13,18,.722,12,50,19,11,3,17,24,40,87,.460,15,45,.333,21,28,.750,7,48,26,6,2,20,18
2023,MIA,24,2022-12-05,0,MEM,L,93,101,31,79,.392,14,40,.350,17,22,.773,9,45,23,7,3,17,11,42,90,.467,8,32,.250,9,9,1.000,4,41,23,10,5,12,14
2023,MIA,25,2022-12-06,1,DET,L,96,116,33,77,.429,10,32,.313,20,26,.769,7,40,21,7,2,15,20,43,87,.494,19,41,.463,11,15,.733,9,40,27,8,1,13,19
2023,MIA,26,2022-12-08,1,LAC,W,115,110,46,90,.511,12,32,.375,11,14,.786,7,43,24,11,1,8,20,37,80,.463,17,36,.472,19,21,.905,7,43,24,3,3,16,16
2023,MIA,27,2022-12-10,1,SAS,L,111,115,39,81,.481,13,34,.382,20,28,.714,5,32,26,5,3,10,22,42,78,.538,7,21,.333,24,31,.774,9,46,24,8,4,18,21
2023,MIA,28,2022-12-12,0,IND,W,87,82,32,83,.386,9,34,.265,14,18,.778,9,48,23,7,2,14,17,28,79,.354,11,39,.282,15,20,.750,8,45,16,7,11,18,18
2023,MIA,29,2022-12-14,0,OKC,W,110,108,37,86,.430,24,56,.429,12,15,.800,7,39,25,9,1,14,21,41,82,.500,9,24,.375,17,23,.739,7,44,26,7,4,14,16
2023,MIA,30,2022-12-15,0,HOU,W,111,108,39,88,.443,16,47,.340,17,23,.739,14,40,21,10,6,14,19,44,94,.468,9,33,.273,11,17,.647,18,51,22,10,4,15,19
2023,MIA,31,2022-12-17,0,SAS,W,111,101,42,82,.512,11,30,.367,16,23,.696,8,40,25,14,3,14,27,33,77,.429,10,27,.370,25,33,.758,7,38,29,8,3,17,19
2023,MIA,32,2022-12-20,1,CHI,L,103,113,38,81,.469,15,44,.341,12,17,.706,9,35,26,9,0,13,16,40,73,.548,13,31,.419,20,24,.833,5,39,24,7,0,17,16
2023,MIA,33,2022-12-23,1,IND,L,108,111,41,95,.432,13,33,.394,13,14,.929,13,38,23,7,3,10,13,40,83,.482,21,47,.447,10,14,.714,9,43,26,5,6,16,23
2023,MIA,34,2022-12-26,1,MIN,W,113,110,47,102,.461,13,49,.265,6,8,.750,13,40,27,9,3,10,17,43,79,.544,15,34,.441,9,14,.643,8,44,31,4,3,22,14
2023,MIA,35,2022-12-28,1,LAL,W,112,98,44,92,.478,11,35,.314,13,16,.813,10,37,20,14,4,6,15,37,77,.481,13,36,.361,11,15,.733,8,44,25,2,4,26,16
2023,MIA,36,2022-12-30,0,DEN,L,119,124,39,87,.448,14,35,.400,27,30,.900,11,36,21,13,4,15,19,45,76,.592,17,28,.607,17,22,.773,5,36,34,6,1,20,19
2023,MIA,37,2022-12-31,0,UTA,W,126,123,45,89,.506,13,39,.333,23,30,.767,10,37,32,10,1,12,32,35,81,.432,17,40,.425,36,44,.818,16,49,23,6,3,16,23
2023,MIA,38,2023-01-02,0,LAC,W,110,100,39,85,.459,12,36,.333,20,24,.833,12,48,22,7,2,11,23,29,67,.433,12,29,.414,30,34,.882,3,34,19,7,1,15,18
2023,MIA,39,2023-01-04,0,LAL,L,109,112,43,95,.453,8,29,.276,15,21,.714,14,43,24,9,4,13,20,40,81,.494,8,27,.296,24,30,.800,9,42,20,10,4,17,18
