Season,Team,G,Date,Home,Opp,W/L,Tm_Pts,Opp_Pts,Tm_FG,Tm_FGA,Tm_FG%,Tm_3P,Tm_3PA,Tm_3P%,Tm_FT,Tm_FTA,Tm_FT%,Tm_ORB,Tm_TRB,Tm_AST,Tm_STL,Tm_BLK,Tm_TOV,Tm_PF,Opp_FG,Opp_FGA,Opp_FG%,Opp_3P,Opp_3PA,Opp_3P%,Opp_FT,Opp_FTA,Opp_FT%,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF
2024,MIL,22,2023-12-07,1,IND,L,119,128,43,96,.448,12,33,.364,21,28,.750,12,46,19,3,9,12,17,50,102,.490,7,33,.212,21,25,.840,15,51,30,9,8,10,21
2024,MIL,23,2023-12-11,1,CHI,W,133,129,44,86,.512,15,37,.405,30,37,.811,6,48,34,5,4,11,21,47,114,.412,15,34,.441,20,25,.800,18,51,25,3,4,6,27
2024,MIL,24,2023-12-13,1,IND,W,140,126,48,89,.539,7,27,.259,37,48,.771,12,43,27,8,8,16,24,45,100,.450,11,36,.306,25,32,.781,16,45,30,7,6,18,32
2024,MIL,25,2023-12-16,1,DET,W,146,114,50,88,.568,19,42,.452,27,32,.844,8,49,24,5,8,15,24,43,96,.448,6,28,.214,22,26,.846,10,36,25,10,4,8,23
2024,MIL,26,2023-12-17,1,HOU,W,128,119,45,90,.500,13,36,.361,25,32,.781,16,46,25,4,1,17,23,45,85,.529,11,27,.407,18,21,.857,6,31,26,8,4,10,21
2024,MIL,27,2023-12-19,1,SAS,W,132,119,50,106,.472,18,49,.367,14,18,.778,11,47,34,11,7,7,15,46,96,.479,9,30,.300,18,21,.857,8,52,27,4,4,16,17
2024,MIL,28,2023-12-21,1,ORL,W,118,114,38,90,.422,11,37,.297,31,35,.886,10,51,26,3,6,13,22,45,99,.455,8,33,.242,16,23,.696,13,45,26,6,9,7,23
2024,MIL,29,2023-12-23,0,NYK,W,130,111,48,91,.527,16,32,.500,18,23,.783,12,53,25,4,2,14,22,41,93,.441,9,29,.310,20,21,.952,11,41,17,5,2,11,22
2024,MIL,30,2023-12-25,0,NYK,L,122,129,45,95,.474,13,42,.310,19,24,.792,17,44,26,7,4,11,23,50,92,.543,8,26,.308,21,26,.808,7,41,27,7,4,12,18
2024,MIL,31,2023-12-27,0,BRK,W,144,122,52,89,.584,23,51,.451,17,23,.739,8,41,41,6,8,10,18,45,101,.446,7,32,.219,25,29,.862,17,47,29,7,2,9,17
2024,MIL,32,2023-12-29,0,CLE,W,119,111,41,80,.513,12,29,.414,25,28,.893,7,43,26,5,6,17,15,49,103,.476,6,43,.140,7,9,.778,7,37,28,11,7,8,20
2024,MIL,33,2024-01-01,1,IND,L,113,122,41,93,.441,10,40,.250,21,26,.808,8,46,27,4,8,11,26,43,97,.443,5,35,.143,31,38,.816,14,52,23,7,5,7,24
2024,MIL,34,2024-01-03,0,IND,L,130,142,46,92,.500,14,37,.378,24,32,.750,10,42,30,6,4,13,25,50,90,.556,14,35,.400,28,34,.824,7,44,34,7,5,11,27
2024,MIL,35,2024-01-04,0,SAS,W,125,121,49,92,.533,12,34,.353,15,19,.789,8,42,27,5,5,14,16,46,95,.484,14,40,.350,15,17,.882,10,42,31,10,8,12,16
2024,MIL,36,2024-01-06,0,HOU,L,108,112,35,76,.461,9,34,.265,29,42,.690,4,41,20,7,4,11,24,36,83,.434,13,34,.382,27,32,.844,7,46,22,7,2,10,24
2024,MIL,37,2024-01-08,1,UTA,L,116,132,42,94,.447,17,36,.472,15,19,.789,11,38,31,6,6,9,20,47,90,.522,20,44,.455,18,22,.818,10,47,33,6,8,11,15
2024,MIL,38,2024-01-11,1,BOS,W,135,102,52,92,.565,18,42,.429,13,16,.813,12,54,34,3,6,11,22,34,91,.374,9,35,.257,25,30,.833,6,31,22,5,5,6,13
2024,MIL,39,2024-01-13,1,GSW,W,129,118,51,94,.543,13,31,.419,14,17,.824,14,50,33,6,5,12,15,47,98,.480,15,36,.417,9,14,.643,12,41,23,5,4,8,16
2024,MIL,40,2024-01-14,1,SAC,W,143,142,48,92,.522,20,43,.465,27,32,.844,4,40,31,5,3,14,22,55,105,.524,17,41,.415,15,20,.750,9,47,34,6,2,9,19
2024,MIL,41,2024-01-17,0,CLE,L,95,135,38,95,.400,12,42,.286,7,10,.700,9,36,19,6,6,10,18,55,93,.591,12,28,.429,13,19,.684,11,55,36,5,3,11,9
2024,MIL,42,2024-01-20,0,DET,W,141,135,47,85,.553,12,32,.375,35,49,.714,8,49,30,6,6,10,18,44,94,.468,21,37,.568,26,32,.813,9,40,30,6,2,9,30
2024,MIL,43,2024-01-22,0,DET,W,122,113,42,94,.447,10,39,.256,28,34,.824,10,49,26,7,8,9,22,40,89,.449,10,30,.333,23,29,.793,6,42,25,4,9,10,25
2024,MIL,44,2024-01-24,1,CLE,W,126,116,45,90,.500,11,29,.379,25,28,.893,10,46,24,9,3,12,16,46,91,.505,13,38,.342,11,15,.733,6,39,26,5,2,13,18
2024,MIL,45,2024-01-26,1,CLE,L,100,112,35,87,.402,13,34,.382,17,24,.708,12,51,21,6,4,18,24,38,92,.413,14,36,.389,22,31,.710,15,51,20,7,8,13,22
2024,MIL,46,2024-01-27,1,NOP,W,141,117,51,91,.560,20,45,.444,19,25,.760,6,45,30,12,0,9,25,40,85,.471,9,23,.391,28,36,.778,9,43,20,5,3,15,17
2024,MIL,47,2024-01-29,0,DEN,L,107,113,36,84,.429,16,40,.400,19,25,.760,7,40,24,3,7,13,22,44,91,.484,4,18,.222,21,24,.875,9,47,29,7,4,8,22
2024,MIL,48,2024-01-31,0,POR,L,116,119,45,92,.489,13,45,.289,13,18,.722,10,39,27,7,5,13,17,49,92,.533,12,28,.429,9,9,1.000,9,39,26,9,1,11,20
2024,MIL,49,2024-02-03,0,DAL,W,129,117,50,88,.568,12,30,.400,17,25,.680,5,36,34,13,2,12,21,40,81,.494,16,39,.410,21,23,.913,8,42,22,9,1,21,19
2024,MIL,50,2024-02-04,0,UTA,L,108,123,39,84,.464,15,41,.366,15,25,.600,7,32,27,8,3,12,21,43,89,.483,17,44,.386,20,24,.833,12,52,31,3,3,16,24
2024,MIL,51,2024-02-06,0,PHO,L,106,114,39,90,.433,13,40,.325,15,25,.600,10,44,23,10,4,13,21,44,87,.506,8,28,.286,18,27,.667,8,49,17,8,5,14,19
2024,MIL,52,2024-02-08,1,MIN,L,105,129,40,81,.494,14,33,.424,11,16,.688,10,35,35,6,3,13,10,48,87,.552,21,41,.512,12,16,.750,12,43,34,8,3,8,17
2024,MIL,53,2024-02-09,1,CHO,W,120,84,41,94,.436,18,52,.346,20,24,.833,10,53,26,8,5,7,24,27,79,.342,7,29,.241,23,29,.793,8,48,17,2,2,15,20
2024,MIL,54,2024-02-12,1,DEN,W,112,95,42,84,.500,16,34,.471,12,18,.667,9,51,30,8,6,13,19,36,94,.383,11,40,.275,12,17,.706,12,48,24,7,2,13,14
2024,MIL,55,2024-02-13,1,MIA,L,97,123,37,83,.446,13,39,.333,10,11,.909,5,38,24,8,4,18,12,45,87,.517,19,40,.475,14,18,.778,7,47,34,10,3,14,13
2024,MIL,56,2024-02-15,0,MEM,L,110,113,42,90,.467,11,44,.250,15,20,.750,11,44,24,10,5,14,22,44,83,.530,13,26,.500,12,19,.632,7,40,30,9,3,16,16
2024,MIL,57,2024-02-23,0,MIN,W,112,107,41,87,.471,13,37,.351,17,25,.680,11,47,24,10,4,10,18,43,98,.439,13,35,.371,8,13,.615,16,52,23,8,4,14,18
2024,MIL,58,2024-02-25,0,PHI,W,119,98,43,79,.544,18,37,.486,15,18,.833,7,47,32,6,10,19,13,36,97,.371,16,46,.348,10,11,.909,13,41,24,12,5,10,18
2024,MIL,59,2024-02-27,1,CHO,W,123,85,46,89,.517,16,40,.400,15,18,.833,11,51,29,7,3,10,17,30,81,.370,11,40,.275,14,17,.824,5,37,24,6,2,13,16
2024,MIL,60,2024-02-29,0,CHO,W,111,99,39,86,.453,16,39,.410,17,20,.850,8,44,21,9,3,8,18,36,82,.439,12,39,.308,15,20,.750,9,42,24,3,3,13,18
2024,MIL,61,2024-03-01,0,CHI,W,113,97,37,86,.430,15,46,.326,24,32,.750,11,49,22,7,4,7,18,36,86,.419,11,27,.407,14,16,.875,7,44,25,4,2,12,21
2024,MIL,62,2024-03-04,1,LAC,W,113,106,37,78,.474,15,38,.395,24,28,.857,7,46,20,8,3,12,20,37,84,.440,16,40,.400,16,25,.640,5,38,25,9,3,14,21
2024,MIL,63,2024-03-06,0,GSW,L,90,125,34,89,.382,11,39,.282,11,15,.733,6,36,19,8,5,15,10,51,91,.560,19,39,.487,4,7,.571,8,50,37,10,13,16,13
2024,MIL,64,2024-03-08,0,LAL,L,122,123,46,93,.495,16,41,.390,14,17,.824,6,43,28,3,2,8,17,47,90,.522,16,34,.471,13,19,.684,4,38,27,2,7,5,16
2024,MIL,65,2024-03-10,0,LAC,W,124,117,43,87,.494,17,38,.447,21,27,.778,7,41,28,5,6,7,15,47,104,.452,14,47,.298,9,10,.900,17,52,30,3,9,10,23
2024,MIL,66,2024-03-12,0,SAC,L,94,129,30,82,.366,7,39,.179,27,35,.771,10,44,23,3,2,13,18,49,92,.533,18,40,.450,13,16,.813,6,51,34,11,1,9,26
2024,MIL,67,2024-03-14,1,PHI,W,114,105,39,72,.542,16,36,.444,20,24,.833,6,37,29,6,4,15,14,39,79,.494,17,35,.486,10,14,.714,6,30,20,6,4,13,18
2024,MIL,68,2024-03-17,1,PHO,W,140,129,51,94,.543,24,41,.585,14,14,1.000,10,35,35,11,2,11,12,51,87,.586,14,33,.424,13,15,.867,7,39,36,7,5,14,16
2024,MIL,69,2024-03-20,0,BOS,L,119,122,45,84,.536,17,35,.486,12,14,.857,9,41,20,3,6,15,25,40,85,.471,18,40,.450,24,29,.828,11,37,25,6,5,9,18
2024,MIL,70,2024-03-21,1,BRK,W,115,108,43,91,.473,16,41,.390,13,15,.867,11,40,27,5,4,10,17,41,92,.446,13,44,.295,13,16,.813,15,49,29,7,1,14,12
2024,MIL,71,2024-03-24,1,OKC,W,118,93,49,92,.533,11,34,.324,9,14,.643,15,57,33,7,5,17,21,33,89,.371,10,43,.233,17,22,.773,10,37,20,9,1,12,16
2024,MIL,72,2024-03-26,1,LAL,L,124,128,49,119,.412,15,51,.294,11,17,.647,15,61,37,9,5,14,26,42,108,.389,14,44,.318,30,32,.938,15,69,30,4,8,17,13
2024,MIL,73,2024-03-28,0,NOP,L,100,107,38,82,.463,14,39,.359,10,19,.526,5,46,21,1,4,14,25,36,91,.396,8,32,.250,27,34,.794,11,48,22,11,5,7,19
2024,MIL,74,2024-03-30,0,ATL,W,122,113,43,78,.551,8,28,.286,28,35,.800,6,40,27,7,5,12,18,42,92,.457,14,35,.400,15,18,.833,9,39,24,5,3,11,26
2024,MIL,75,2024-04-02,0,WAS,L,113,117,45,103,.437,11,48,.229,12,18,.667,18,57,31,8,6,12,17,47,93,.505,9,38,.237,14,17,.824,5,44,26,9,2,11,20
2024,MIL,76,2024-04-03,1,MEM,L,101,111,38,95,.400,18,44,.409,7,12,.583,13,44,26,5,10,11,14,46,91,.505,7,23,.304,12,17,.706,13,54,25,5,8,9,12
2024,MIL,77,2024-04-05,1,TOR,L,111,117,41,94,.436,12,42,.286,17,21,.810,12,45,21,8,6,13,24,36,79,.456,14,36,.389,31,36,.861,9,47,24,9,3,17,18
2024,MIL,78,2024-04-07,1,NYK,L,109,122,35,75,.467,12,34,.353,27,32,.844,9,38,27,3,7,14,16,45,92,.489,14,29,.483,18,22,.818,13,41,25,9,6,7,22
2024,MIL,79,2024-04-09,1,BOS,W,104,91,43,81,.531,17,36,.472,1,2,.500,10,49,29,6,5,18,4,37,93,.398,17,52,.327,0,0,,12,38,27,11,4,12,8
2024,MIL,80,2024-04-10,1,ORL,W,117,99,43,84,.512,15,40,.375,16,20,.800,10,43,27,9,4,15,20,36,78,.462,11,30,.367,16,23,.696,5,34,19,6,1,16,15
2024,MIL,81,2024-04-12,0,OKC,L,107,125,42,85,.494,11,30,.367,12,13,.923,8,42,27,7,3,19,15,47,89,.528,13,38,.342,18,20,.900,8,38,29,13,5,10,12
2024,MIL,82,2024-04-14,0,ORL,L,88,113,30,75,.400,7,27,.259,21,23,.913,7,34,16,10,4,17,18,42,85,.494,11,35,.314,18,19,.947,7,43,27,11,5,14,18
2024,MIN,1,2023-10-25,0,TOR,L,94,97,34,100,.340,8,31,.258,18,22,.818,16,62,20,8,9,14,14,36,90,.400,14,35,.400,11,16,.688,8,47,27,9,11,14,18
2024,MIN,2,2023-10-28,1,MIA,W,106,90,44,86,.512,12,34,.353,6,8,.750,7,47,30,9,3,16,17,35,87,.402,12,38,.316,8,14,.571,9,42,24,6,1,15,12
2024,MIN,3,2023-10-30,0,ATL,L,113,127,44,90,.489,16,33,.485,9,15,.600,10,38,24,5,5,14,17,48,86,.558,14,30,.467,17,18,.944,4,36,28,6,7,11,12
2024,MIN,4,2023-11-01,1,DEN,W,110,89,38,83,.458,8,21,.381,26,27,.963,8,47,20,9,5,14,15,38,96,.396,6,33,.182,7,10,.700,12,43,23,6,10,16,22
2024,MIN,5,2023-11-04,1,UTA,W,123,95,45,81,.556,9,24,.375,24,31,.774,9,43,25,10,11,11,23,35,91,.385,12,43,.279,13,17,.765,17,39,20,3,7,18,20
2024,MIN,6,2023-11-06,1,BOS,W,114,109,44,85,.518,13,37,.351,13,25,.520,6,45,26,7,5,24,26,36,92,.391,11,39,.282,26,34,.765,11,45,20,13,2,18,26
2024,MIN,7,2023-11-08,1,NOP,W,122,101,45,82,.549,15,37,.405,17,24,.708,8,48,30,9,7,18,23,36,93,.387,8,28,.286,21,22,.955,11,40,23,6,1,17,23
2024,MIN,8,2023-11-10,0,SAS,W,117,110,43,87,.494,10,27,.370,21,27,.778,13,51,23,6,4,18,19,43,92,.467,12,34,.353,12,19,.632,7,38,29,9,8,14,21
2024,MIN,9,2023-11-12,0,GSW,W,116,110,43,82,.524,9,27,.333,21,30,.700,9,47,27,8,6,14,19,37,96,.385,12,43,.279,24,28,.857,19,51,24,9,0,14,28
2024,MIN,10,2023-11-14,0,GSW,W,104,101,36,81,.444,14,34,.412,18,21,.857,9,42,24,9,5,20,19,37,88,.420,13,39,.333,14,16,.875,13,46,28,11,2,20,22
2024,MIN,11,2023-11-15,0,PHO,L,115,133,42,92,.457,5,27,.185,26,28,.929,16,40,18,8,5,6,14,51,85,.600,17,31,.548,14,15,.933,5,32,31,1,4,9,21
2024,MIN,12,2023-11-18,0,NOP,W,121,120,43,80,.538,13,31,.419,22,27,.815,5,33,29,6,7,14,21,44,86,.512,12,29,.414,20,23,.870,13,40,27,9,5,17,26
2024,MIN,13,2023-11-20,1,NYK,W,117,100,41,80,.513,11,34,.324,24,32,.750,7,44,30,7,7,14,26,32,92,.348,9,38,.237,27,34,.794,17,50,16,8,3,10,23
2024,MIN,14,2023-11-22,1,PHI,W,112,99,43,89,.483,10,26,.385,16,24,.667,10,48,28,10,8,13,21,34,87,.391,7,32,.219,24,30,.800,16,48,21,9,12,15,23
2024,MIN,15,2023-11-24,1,SAC,L,111,124,36,82,.439,12,33,.364,27,29,.931,10,44,25,6,9,18,18,49,100,.490,17,35,.486,9,11,.818,14,46,25,7,4,13,19
2024,MIN,16,2023-11-26,0,MEM,W,119,97,43,81,.531,15,34,.441,18,23,.783,6,42,30,5,5,16,26,34,88,.386,10,37,.270,19,27,.704,11,35,24,4,4,14,18
2024,MIN,17,2023-11-28,1,OKC,W,106,103,33,78,.423,14,33,.424,26,32,.813,10,51,18,3,9,20,17,37,90,.411,11,30,.367,18,23,.783,9,36,22,8,4,10,23
2024,MIN,18,2023-11-30,1,UTA,W,101,90,39,89,.438,13,35,.371,10,13,.769,10,42,29,13,7,12,16,33,87,.379,11,34,.324,13,14,.929,13,51,22,6,4,21,19
2024,MIN,19,2023-12-02,0,CHO,W,123,117,43,84,.512,11,31,.355,26,30,.867,10,41,26,5,3,11,16,44,91,.484,12,25,.480,17,19,.895,10,36,29,6,4,8,22
2024,MIN,20,2023-12-06,1,SAS,W,102,94,36,87,.414,12,40,.300,18,21,.857,11,55,20,4,10,14,16,38,101,.376,8,36,.222,10,15,.667,13,49,23,7,4,12,17
2024,MIN,21,2023-12-08,0,MEM,W,127,103,44,88,.500,15,38,.395,24,26,.923,15,54,30,4,8,13,17,37,86,.430,15,35,.429,14,19,.737,8,28,24,7,4,10,23
2024,MIN,22,2023-12-11,0,NOP,L,107,121,40,91,.440,13,36,.361,14,19,.737,11,47,26,5,3,14,28,40,82,.488,10,27,.370,31,40,.775,10,47,27,7,7,14,20
2024,MIN,23,2023-12-14,0,DAL,W,119,101,44,88,.500,14,31,.452,17,25,.680,12,45,30,9,4,17,19,39,83,.470,7,32,.219,16,18,.889,4,34,21,6,2,16,19
2024,MIN,24,2023-12-16,1,IND,W,127,109,48,86,.558,18,30,.600,13,16,.813,8,36,33,10,4,15,16,45,90,.500,6,21,.286,13,16,.813,13,40,25,10,6,15,15
2024,MIN,25,2023-12-18,0,MIA,W,112,108,42,85,.494,11,29,.379,17,19,.895,12,45,27,10,9,14,19,41,87,.471,11,30,.367,15,18,.833,9,40,27,10,4,15,18
2024,MIN,26,2023-12-20,0,PHI,L,113,127,42,82,.512,9,25,.360,20,24,.833,9,39,22,4,2,19,22,45,84,.536,8,22,.364,29,32,.906,7,36,20,9,3,12,25
2024,MIN,27,2023-12-21,1,LAL,W,118,111,42,87,.483,14,36,.389,20,25,.800,9,40,32,13,7,14,19,41,83,.494,10,24,.417,19,24,.792,7,38,21,6,6,18,18
2024,MIN,28,2023-12-23,0,SAC,W,110,98,44,87,.506,10,33,.303,12,14,.857,7,43,31,9,5,12,18,37,85,.435,8,33,.242,16,21,.762,8,40,23,10,2,11,20
2024,MIN,29,2023-12-26,0,OKC,L,106,129,34,73,.466,12,27,.444,26,32,.813,8,34,22,8,1,24,16,49,81,.605,18,39,.462,13,16,.813,3,29,35,9,7,15,24
2024,MIN,30,2023-12-28,1,DAL,W,118,110,38,74,.514,17,33,.515,25,34,.735,6,38,23,9,10,22,21,40,90,.444,14,33,.424,16,19,.842,13,39,29,9,3,18,27
2024,MIN,31,2023-12-30,1,LAL,W,108,106,38,76,.500,12,34,.353,20,24,.833,7,45,24,8,8,19,26,37,88,.420,7,24,.292,25,32,.781,8,39,23,12,4,10,15
2024,MIN,32,2024-01-01,0,NYK,L,106,112,36,76,.474,11,28,.393,23,29,.793,4,34,19,6,4,14,22,39,89,.438,12,34,.353,22,28,.786,16,49,23,7,4,15,24
2024,MIN,33,2024-01-03,1,NOP,L,106,117,37,82,.451,10,31,.323,22,27,.815,8,28,26,7,6,13,13,45,81,.556,12,26,.462,15,17,.882,9,41,30,7,5,14,24
2024,MIN,34,2024-01-05,0,HOU,W,122,95,46,88,.523,14,33,.424,16,20,.800,9,52,31,12,7,14,18,36,90,.400,12,32,.375,11,15,.733,7,38,18,7,2,15,15
2024,MIN,35,2024-01-07,0,DAL,L,108,115,41,94,.436,13,41,.317,13,21,.619,18,51,22,6,4,13,22,43,95,.453,15,40,.375,14,20,.700,15,44,20,7,8,11,19
2024,MIN,36,2024-01-09,0,ORL,W,113,92,43,80,.538,12,30,.400,15,19,.789,5,48,34,8,4,18,18,34,94,.362,13,42,.310,11,18,.611,16,46,20,13,5,13,22
2024,MIN,37,2024-01-10,0,BOS,L,120,127,44,95,.463,14,34,.412,18,20,.900,8,47,22,4,6,9,27,39,90,.433,19,47,.404,30,31,.968,7,46,21,5,4,8,19
2024,MIN,38,2024-01-12,1,POR,W,116,93,44,80,.550,11,31,.355,17,24,.708,8,45,35,14,5,16,23,30,77,.390,10,28,.357,23,34,.676,10,38,18,8,5,20,19
2024,MIN,39,2024-01-14,1,LAC,W,109,105,38,67,.567,13,26,.500,20,31,.645,6,41,25,8,5,19,23,36,83,.434,17,39,.436,16,18,.889,7,34,28,9,4,11,24
2024,MIN,40,2024-01-17,0,DET,W,124,117,47,93,.505,15,30,.500,15,21,.714,9,42,32,7,5,11,14,46,89,.517,12,31,.387,13,19,.684,8,40,30,4,7,12,18
2024,MIN,41,2024-01-18,1,MEM,W,118,103,45,82,.549,12,28,.429,16,21,.762,6,39,30,8,9,15,13,39,85,.459,14,34,.412,11,17,.647,8,34,22,9,4,15,23
2024,MIN,42,2024-01-20,1,OKC,L,97,102,31,75,.413,14,37,.378,21,29,.724,9,50,22,4,7,21,26,32,81,.395,8,24,.333,30,35,.857,9,37,21,12,4,8,20
2024,MIN,43,2024-01-22,1,CHO,L,125,128,44,84,.524,18,41,.439,19,25,.760,6,36,34,4,1,13,15,50,88,.568,14,37,.378,14,18,.778,7,35,30,8,4,10,20
2024,MIN,44,2024-01-24,0,WAS,W,118,107,42,100,.420,9,32,.281,25,29,.862,15,48,26,8,7,7,22,37,77,.481,10,24,.417,23,29,.793,7,49,31,2,3,21,22
2024,MIN,45,2024-01-25,0,BRK,W,96,94,37,75,.493,10,21,.476,12,16,.750,5,38,24,6,4,17,17,35,77,.455,10,33,.303,14,16,.875,5,32,22,7,3,15,15
2024,MIN,46,2024-01-27,0,SAS,L,112,113,45,79,.570,14,26,.538,8,15,.533,7,32,30,9,6,13,13,46,84,.548,13,30,.433,8,15,.533,14,39,35,7,7,15,14
2024,MIN,47,2024-01-29,0,OKC,W,107,101,40,83,.482,14,29,.483,13,15,.867,9,45,21,7,2,13,19,35,79,.443,14,35,.400,17,22,.773,8,38,21,5,7,12,17
2024,MIN,48,2024-01-31,1,DAL,W,121,87,45,80,.563,13,30,.433,18,30,.600,9,45,31,6,4,10,24,31,76,.408,6,29,.207,19,26,.731,9,31,18,4,4,17,24
2024,MIN,49,2024-02-02,1,ORL,L,106,108,38,82,.463,12,38,.316,18,20,.900,6,38,24,8,5,17,20,39,85,.459,9,25,.360,21,26,.808,10,42,24,11,4,15,17
2024,MIN,50,2024-02-04,1,HOU,W,111,90,40,90,.444,11,30,.367,20,27,.741,11,58,21,6,11,16,19,31,88,.352,10,30,.333,18,27,.667,10,41,20,10,7,11,26
2024,MIN,51,2024-02-06,0,CHI,L,123,129,42,92,.457,20,45,.444,19,26,.731,10,42,28,6,5,14,25,45,93,.484,12,30,.400,27,32,.844,13,48,24,9,16,14,22
2024,MIN,52,2024-02-08,0,MIL,W,129,105,48,87,.552,21,41,.512,12,16,.750,12,43,34,8,3,8,17,40,81,.494,14,33,.424,11,16,.688,10,35,35,6,3,13,10
2024,MIN,53,2024-02-12,0,LAC,W,121,100,46,86,.535,11,34,.324,18,19,.947,9,41,33,9,7,13,20,34,84,.405,9,28,.321,23,26,.885,10,36,20,6,3,13,14
2024,MIN,54,2024-02-13,0,POR,W,121,109,39,84,.464,13,33,.394,30,34,.882,12,41,24,8,9,12,18,39,87,.448,11,29,.379,20,25,.800,12,44,26,5,1,16,29
2024,MIN,55,2024-02-15,0,POR,W,128,91,46,89,.517,11,30,.367,25,27,.926,11,52,24,8,5,14,22,31,83,.373,8,29,.276,21,30,.700,9,35,18,8,5,15,23
2024,MIN,56,2024-02-23,1,MIL,L,107,112,43,98,.439,13,35,.371,8,13,.615,16,52,23,8,4,14,18,41,87,.471,13,37,.351,17,25,.680,11,47,24,10,4,10,18
2024,MIN,57,2024-02-24,1,BRK,W,101,86,36,84,.429,12,38,.316,17,23,.739,6,51,22,6,9,13,14,35,104,.337,6,35,.171,10,11,.909,16,56,20,7,2,11,17
2024,MIN,58,2024-02-27,1,SAS,W,114,105,43,93,.462,13,31,.419,15,17,.882,11,46,28,16,8,14,14,39,82,.476,16,41,.390,11,15,.733,7,41,28,9,7,23,15
2024,MIN,59,2024-02-28,1,MEM,W,110,101,39,79,.494,14,35,.400,18,22,.818,5,39,29,4,13,14,19,36,93,.387,11,37,.297,18,20,.900,17,50,23,8,5,15,22
2024,MIN,60,2024-03-01,1,SAC,L,120,124,42,85,.494,12,31,.387,24,32,.750,8,44,29,4,5,13,22,50,100,.500,11,29,.379,13,24,.542,14,45,29,8,6,8,29
2024,MIN,61,2024-03-03,1,LAC,L,88,89,31,80,.388,9,33,.273,17,18,.944,12,54,24,4,7,15,14,32,85,.376,10,34,.294,15,17,.882,7,40,17,7,5,9,12
2024,MIN,62,2024-03-04,1,POR,W,119,114,40,79,.506,11,28,.393,28,37,.757,12,40,28,9,7,11,17,45,92,.489,16,39,.410,8,11,.727,12,41,28,5,3,14,26
2024,MIN,63,2024-03-07,0,IND,W,113,111,46,98,.469,7,25,.280,14,19,.737,13,48,23,9,6,11,20,42,82,.512,10,26,.385,17,23,.739,7,39,26,5,10,15,24
2024,MIN,64,2024-03-08,0,CLE,L,104,113,39,94,.415,8,30,.267,18,22,.818,7,45,25,5,5,14,25,38,88,.432,11,34,.324,26,36,.722,10,46,27,7,8,13,20
2024,MIN,65,2024-03-10,0,LAL,L,109,120,41,97,.423,16,46,.348,11,13,.846,11,38,27,8,6,12,18,44,83,.530,10,24,.417,22,29,.759,14,56,29,9,4,21,12
2024,MIN,66,2024-03-12,0,LAC,W,118,100,48,94,.511,12,33,.364,10,14,.714,19,48,26,11,6,11,20,34,72,.472,11,30,.367,21,25,.840,8,34,22,7,4,18,18
2024,MIN,67,2024-03-16,0,UTA,W,119,100,44,93,.473,19,41,.463,12,15,.800,7,44,31,8,6,9,16,38,83,.458,6,26,.231,18,21,.857,10,51,23,4,5,16,14
2024,MIN,68,2024-03-18,0,UTA,W,114,104,44,91,.484,16,41,.390,10,12,.833,12,35,27,9,9,9,15,39,84,.464,14,32,.438,12,14,.857,14,47,25,6,3,17,13
2024,MIN,69,2024-03-19,1,DEN,L,112,115,42,88,.477,12,35,.343,16,23,.696,8,37,25,10,7,7,16,42,81,.519,14,27,.519,17,22,.773,11,49,26,5,1,17,19
2024,MIN,70,2024-03-22,1,CLE,W,104,91,41,85,.482,14,27,.519,8,16,.500,13,46,27,9,5,12,12,34,81,.420,7,29,.241,16,19,.842,10,41,22,6,5,12,14
2024,MIN,71,2024-03-24,1,GSW,W,114,110,40,84,.476,21,40,.525,13,18,.722,7,44,30,9,5,16,17,38,85,.447,14,36,.389,20,26,.769,7,41,23,8,3,13,19
2024,MIN,72,2024-03-27,1,DET,W,106,91,42,82,.512,11,36,.306,11,16,.688,9,40,28,8,3,12,17,31,81,.383,9,32,.281,20,25,.800,10,41,15,9,1,12,14
2024,MIN,73,2024-03-29,0,DEN,W,111,98,38,74,.514,9,28,.321,26,37,.703,6,39,28,6,7,9,20,35,88,.398,8,28,.286,20,27,.741,13,46,29,6,1,13,24
2024,MIN,74,2024-03-31,1,CHI,L,101,109,38,81,.469,11,37,.297,14,21,.667,8,37,28,12,5,14,10,42,80,.525,17,29,.586,8,12,.667,8,43,30,11,3,16,18
2024,MIN,75,2024-04-02,1,HOU,W,113,106,41,77,.532,11,26,.423,20,22,.909,6,39,29,12,5,18,17,41,92,.446,14,48,.292,10,14,.714,12,37,23,10,0,15,23
2024,MIN,76,2024-04-03,1,TOR,W,133,85,49,96,.510,20,43,.465,15,22,.682,9,50,37,13,9,9,12,33,90,.367,7,30,.233,12,14,.857,10,48,19,4,6,21,15
2024,MIN,77,2024-04-05,0,PHO,L,87,97,33,85,.388,10,29,.345,11,14,.786,8,44,23,9,6,19,20,33,76,.434,9,26,.346,22,29,.759,7,49,29,12,3,18,19
2024,MIN,78,2024-04-07,0,LAL,W,127,117,50,97,.515,15,39,.385,12,14,.857,13,46,29,12,3,16,20,39,84,.464,11,31,.355,28,32,.875,10,41,27,10,2,15,14
2024,MIN,79,2024-04-09,1,WAS,W,130,121,43,90,.478,18,41,.439,26,32,.813,10,44,30,9,8,8,14,44,89,.494,20,43,.465,13,17,.765,7,41,26,5,4,13,22
